transaction_id,timestamp,status,payment_method,customer_type,region,device_type,error_message,amount
TXN-117478,2026-01-20 03:18:00,success,debit_card,SMB,EU,web,None,383.83
TXN-117479,2026-01-20 03:19:00,success,credit_card,SMB,EU,web,None,343.23
TXN-117480,2026-01-20 03:20:00,success,debit_card,SMB,US,mobile_ios,None,346.18
TXN-117481,2026-01-20 03:21:00,success,crypto,SMB,US,web,None,280.71
TXN-117482,2026-01-20 03:22:00,success,debit_card,SMB,LATAM,web,None,408.42
TXN-117483,2026-01-20 03:23:00,failed,credit_card,Startup,APAC,web,Network timeout,66.77
TXN-117484,2026-01-20 03:24:00,success,crypto,SMB,US,web,None,162.95
TXN-117485,2026-01-20 03:25:00,success,credit_card,SMB,EU,web,None,440.75
TXN-117486,2026-01-20 03:26:00,success,credit_card,SMB,EU,web,None,472.39
TXN-117487,2026-01-20 03:27:00,success,credit_card,Startup,US,web,None,81.51
TXN-117488,2026-01-20 03:28:00,success,crypto,SMB,EU,web,None,162.9
TXN-117489,2026-01-20 03:29:00,success,bank_transfer,Enterprise,EU,web,None,914.9
TXN-117490,2026-01-20 03:30:00,success,bank_transfer,SMB,LATAM,web,None,211.91
TXN-117491,2026-01-20 03:31:00,success,credit_card,Enterprise,APAC,web,None,2417.93
TXN-117492,2026-01-20 03:32:00,success,bank_transfer,Enterprise,APAC,mobile_android,None,1269.1
TXN-117493,2026-01-20 03:33:00,success,credit_card,SMB,EU,mobile_ios,None,154.89
TXN-117494,2026-01-20 03:34:00,success,credit_card,SMB,US,web,None,177.04
TXN-117495,2026-01-20 03:35:00,success,credit_card,Startup,US,web,None,75.29
TXN-117496,2026-01-20 03:36:00,success,credit_card,Enterprise,EU,mobile_android,None,2127.87
TXN-117497,2026-01-20 03:37:00,success,debit_card,Startup,APAC,web,None,24.74
TXN-117498,2026-01-20 03:38:00,success,credit_card,SMB,LATAM,mobile_android,None,176.25
TXN-117499,2026-01-20 03:39:00,success,bank_transfer,SMB,EU,mobile_ios,None,326.84
TXN-117500,2026-01-20 03:40:00,success,credit_card,Startup,US,web,None,96.2
TXN-117501,2026-01-20 03:41:00,success,credit_card,Startup,US,mobile_ios,None,60.18
TXN-117502,2026-01-20 03:42:00,success,bank_transfer,SMB,EU,web,None,388.01
TXN-117503,2026-01-20 03:43:00,success,credit_card,SMB,US,mobile_ios,None,316.02
TXN-117504,2026-01-20 03:44:00,success,debit_card,Startup,LATAM,web,None,98.89
TXN-117505,2026-01-20 03:45:00,success,debit_card,SMB,US,web,None,307.91
TXN-117506,2026-01-20 03:46:00,success,credit_card,Enterprise,LATAM,web,None,1814.35
TXN-117507,2026-01-20 03:47:00,success,debit_card,Enterprise,US,web,None,1748.36
TXN-117508,2026-01-20 03:48:00,success,credit_card,SMB,US,web,None,230.99
TXN-117509,2026-01-20 03:49:00,success,crypto,SMB,EU,web,None,307.99
TXN-117510,2026-01-20 03:50:00,success,credit_card,Startup,APAC,mobile_android,None,49.43
TXN-117511,2026-01-20 03:51:00,success,credit_card,Enterprise,US,web,None,2085.7
TXN-117512,2026-01-20 03:52:00,success,credit_card,Startup,APAC,mobile_ios,None,88.33
TXN-117513,2026-01-20 03:53:00,success,credit_card,SMB,US,mobile_android,None,325.72
TXN-117514,2026-01-20 03:54:00,success,debit_card,SMB,APAC,web,None,466.27
TXN-117515,2026-01-20 03:55:00,failed,bank_transfer,Enterprise,US,web,Insufficient funds,1436.41
TXN-117516,2026-01-20 03:56:00,success,debit_card,Startup,EU,mobile_ios,None,25.94
TXN-117517,2026-01-20 03:57:00,success,credit_card,SMB,US,mobile_ios,None,221.81
TXN-117518,2026-01-20 03:58:00,success,bank_transfer,SMB,US,web,None,480.45
TXN-117519,2026-01-20 03:59:00,success,credit_card,Startup,US,web,None,69.44
TXN-117520,2026-01-20 04:00:00,success,debit_card,Startup,US,web,None,45.49
TXN-117521,2026-01-20 04:01:00,success,debit_card,SMB,APAC,web,None,488.0
TXN-117522,2026-01-20 04:02:00,success,credit_card,Startup,EU,web,None,82.36
TXN-117523,2026-01-20 04:03:00,success,crypto,Startup,US,web,None,68.34
TXN-117524,2026-01-20 04:04:00,success,credit_card,Enterprise,LATAM,web,None,674.34
TXN-117525,2026-01-20 04:05:00,success,debit_card,SMB,LATAM,mobile_ios,None,148.61
TXN-117526,2026-01-20 04:06:00,success,debit_card,SMB,LATAM,mobile_ios,None,296.19
TXN-117527,2026-01-20 04:07:00,success,bank_transfer,SMB,EU,mobile_ios,None,319.58
TXN-117528,2026-01-20 04:08:00,success,crypto,Startup,US,web,None,24.59
TXN-117529,2026-01-20 04:09:00,success,credit_card,SMB,US,mobile_android,None,103.62
TXN-117530,2026-01-20 04:10:00,success,debit_card,Startup,US,web,None,29.11
TXN-117531,2026-01-20 04:11:00,success,credit_card,Startup,EU,mobile_android,None,73.72
TXN-117532,2026-01-20 04:12:00,success,credit_card,SMB,EU,mobile_ios,None,383.07
TXN-117533,2026-01-20 04:13:00,success,bank_transfer,Startup,EU,web,None,28.4
TXN-117534,2026-01-20 04:14:00,success,bank_transfer,Startup,EU,mobile_ios,None,87.44
TXN-117535,2026-01-20 04:15:00,success,crypto,SMB,US,web,None,276.55
TXN-117536,2026-01-20 04:16:00,success,credit_card,Startup,EU,web,None,69.58
TXN-117537,2026-01-20 04:17:00,success,crypto,Startup,US,web,None,76.46
TXN-117538,2026-01-20 04:18:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,2316.25
TXN-117539,2026-01-20 04:19:00,success,credit_card,Startup,US,mobile_android,None,82.34
TXN-117540,2026-01-20 04:20:00,success,credit_card,Enterprise,US,mobile_ios,None,1838.62
TXN-117541,2026-01-20 04:21:00,success,debit_card,SMB,APAC,mobile_android,None,396.06
TXN-117542,2026-01-20 04:22:00,success,debit_card,Startup,US,mobile_android,None,80.14
TXN-117543,2026-01-20 04:23:00,success,bank_transfer,Startup,EU,web,None,36.76
TXN-117544,2026-01-20 04:24:00,success,credit_card,Startup,APAC,web,None,95.38
TXN-117545,2026-01-20 04:25:00,success,debit_card,SMB,US,mobile_ios,None,353.08
TXN-117546,2026-01-20 04:26:00,success,debit_card,SMB,US,web,None,269.39
TXN-117547,2026-01-20 04:27:00,success,credit_card,SMB,US,web,None,481.18
TXN-117548,2026-01-20 04:28:00,success,crypto,SMB,US,mobile_ios,None,306.03
TXN-117549,2026-01-20 04:29:00,success,credit_card,SMB,US,web,None,185.29
TXN-117550,2026-01-20 04:30:00,success,credit_card,Startup,EU,web,None,82.64
TXN-117551,2026-01-20 04:31:00,success,credit_card,SMB,US,mobile_ios,None,159.12
TXN-117552,2026-01-20 04:32:00,success,credit_card,SMB,EU,web,None,150.06
TXN-117553,2026-01-20 04:33:00,success,debit_card,Enterprise,US,web,None,1698.54
TXN-117554,2026-01-20 04:34:00,success,bank_transfer,SMB,APAC,web,None,366.01
TXN-117555,2026-01-20 04:35:00,success,credit_card,Enterprise,EU,mobile_ios,None,1293.22
TXN-117556,2026-01-20 04:36:00,success,credit_card,SMB,US,web,None,424.99
TXN-117557,2026-01-20 04:37:00,success,credit_card,SMB,APAC,mobile_ios,None,312.3
TXN-117558,2026-01-20 04:38:00,success,debit_card,Enterprise,US,mobile_android,None,1466.0
TXN-117559,2026-01-20 04:39:00,failed,bank_transfer,SMB,US,mobile_ios,User cancelled,281.32
TXN-117560,2026-01-20 04:40:00,success,debit_card,SMB,US,mobile_android,None,246.3
TXN-117561,2026-01-20 04:41:00,success,debit_card,SMB,EU,mobile_android,None,228.12
TXN-117562,2026-01-20 04:42:00,success,debit_card,SMB,US,web,None,285.27
TXN-117563,2026-01-20 04:43:00,success,credit_card,Startup,US,mobile_ios,None,43.61
TXN-117564,2026-01-20 04:44:00,success,debit_card,Enterprise,EU,web,None,1207.8
TXN-117565,2026-01-20 04:45:00,success,debit_card,Startup,LATAM,web,None,60.85
TXN-117566,2026-01-20 04:46:00,success,debit_card,Startup,EU,mobile_ios,None,79.96
TXN-117567,2026-01-20 04:47:00,success,crypto,Enterprise,US,web,None,1281.32
TXN-117568,2026-01-20 04:48:00,success,debit_card,SMB,LATAM,web,None,486.4
TXN-117569,2026-01-20 04:49:00,success,debit_card,Startup,US,mobile_ios,None,41.02
TXN-117570,2026-01-20 04:50:00,success,bank_transfer,SMB,US,web,None,294.9
TXN-117571,2026-01-20 04:51:00,success,bank_transfer,Enterprise,LATAM,web,None,965.67
TXN-117572,2026-01-20 04:52:00,success,debit_card,SMB,EU,mobile_android,None,391.39
TXN-117573,2026-01-20 04:53:00,success,credit_card,SMB,US,web,None,365.44
TXN-117574,2026-01-20 04:54:00,success,credit_card,Startup,EU,mobile_ios,None,37.65
TXN-117575,2026-01-20 04:55:00,success,debit_card,Startup,APAC,web,None,65.23
TXN-117576,2026-01-20 04:56:00,success,credit_card,Enterprise,US,mobile_android,None,1421.09
TXN-117577,2026-01-20 04:57:00,success,credit_card,SMB,US,web,None,126.27
TXN-117578,2026-01-20 04:58:00,success,credit_card,SMB,US,web,None,243.59
TXN-117579,2026-01-20 04:59:00,success,debit_card,Startup,EU,web,None,31.95
TXN-117580,2026-01-20 05:00:00,success,credit_card,SMB,EU,mobile_ios,None,346.09
TXN-117581,2026-01-20 05:01:00,success,credit_card,Startup,US,web,None,39.17
TXN-117582,2026-01-20 05:02:00,success,credit_card,SMB,EU,mobile_ios,None,242.9
TXN-117583,2026-01-20 05:03:00,success,debit_card,Startup,EU,web,None,21.42
TXN-117584,2026-01-20 05:04:00,success,credit_card,SMB,US,mobile_android,None,497.8
TXN-117585,2026-01-20 05:05:00,success,credit_card,Startup,EU,web,None,74.53
TXN-117586,2026-01-20 05:06:00,success,debit_card,SMB,EU,web,None,446.9
TXN-117587,2026-01-20 05:07:00,success,debit_card,Startup,US,mobile_ios,None,36.96
TXN-117588,2026-01-20 05:08:00,success,credit_card,SMB,LATAM,mobile_ios,None,197.64
TXN-117589,2026-01-20 05:09:00,success,debit_card,SMB,US,mobile_ios,None,295.18
TXN-117590,2026-01-20 05:10:00,success,credit_card,SMB,US,web,None,407.77
TXN-117591,2026-01-20 05:11:00,success,debit_card,Enterprise,EU,mobile_ios,None,755.47
TXN-117592,2026-01-20 05:12:00,success,credit_card,SMB,EU,web,None,177.16
TXN-117593,2026-01-20 05:13:00,success,credit_card,SMB,LATAM,mobile_android,None,151.17
TXN-117594,2026-01-20 05:14:00,success,debit_card,Enterprise,US,web,None,942.41
TXN-117595,2026-01-20 05:15:00,success,debit_card,Enterprise,US,web,None,1531.58
TXN-117596,2026-01-20 05:16:00,success,credit_card,SMB,EU,mobile_android,None,339.49
TXN-117597,2026-01-20 05:17:00,failed,credit_card,SMB,APAC,web,User cancelled,395.06
TXN-117598,2026-01-20 05:18:00,success,crypto,SMB,US,mobile_android,None,245.88
TXN-117599,2026-01-20 05:19:00,success,debit_card,SMB,APAC,mobile_ios,None,467.59
TXN-117600,2026-01-20 05:20:00,success,credit_card,Enterprise,US,mobile_ios,None,742.41
TXN-117601,2026-01-20 05:21:00,success,debit_card,Enterprise,US,web,None,1807.07
TXN-117602,2026-01-20 05:22:00,success,credit_card,Startup,US,mobile_ios,None,66.49
TXN-117603,2026-01-20 05:23:00,success,credit_card,Enterprise,LATAM,web,None,502.79
TXN-117604,2026-01-20 05:24:00,success,credit_card,SMB,US,mobile_ios,None,343.48
TXN-117605,2026-01-20 05:25:00,success,credit_card,SMB,US,web,None,324.08
TXN-117606,2026-01-20 05:26:00,success,credit_card,Startup,US,web,None,76.07
TXN-117607,2026-01-20 05:27:00,success,credit_card,Enterprise,LATAM,web,None,1496.99
TXN-117608,2026-01-20 05:28:00,success,credit_card,Startup,EU,mobile_ios,None,83.36
TXN-117609,2026-01-20 05:29:00,success,credit_card,SMB,LATAM,mobile_ios,None,327.62
TXN-117610,2026-01-20 05:30:00,success,credit_card,Enterprise,US,mobile_ios,None,2025.16
TXN-117611,2026-01-20 05:31:00,success,credit_card,SMB,US,web,None,276.07
TXN-117612,2026-01-20 05:32:00,success,debit_card,SMB,US,web,None,261.01
TXN-117613,2026-01-20 05:33:00,success,credit_card,SMB,EU,web,None,307.7
TXN-117614,2026-01-20 05:34:00,success,debit_card,SMB,US,web,None,270.37
TXN-117615,2026-01-20 05:35:00,success,credit_card,Startup,EU,mobile_ios,None,78.4
TXN-117616,2026-01-20 05:36:00,success,credit_card,SMB,US,web,None,448.88
TXN-117617,2026-01-20 05:37:00,success,debit_card,SMB,EU,web,None,129.54
TXN-117618,2026-01-20 05:38:00,success,bank_transfer,Startup,US,mobile_android,None,61.07
TXN-117619,2026-01-20 05:39:00,success,credit_card,Startup,EU,mobile_android,None,50.28
TXN-117620,2026-01-20 05:40:00,success,credit_card,Enterprise,EU,mobile_ios,None,807.66
TXN-117621,2026-01-20 05:41:00,success,debit_card,Startup,US,web,None,64.8
TXN-117622,2026-01-20 05:42:00,success,bank_transfer,SMB,LATAM,web,None,108.51
TXN-117623,2026-01-20 05:43:00,success,bank_transfer,Enterprise,APAC,web,None,2399.35
TXN-117624,2026-01-20 05:44:00,success,credit_card,SMB,US,mobile_ios,None,359.61
TXN-117625,2026-01-20 05:45:00,success,credit_card,Enterprise,EU,web,None,2167.08
TXN-117626,2026-01-20 05:46:00,success,debit_card,SMB,US,web,None,231.81
TXN-117627,2026-01-20 05:47:00,success,debit_card,SMB,EU,web,None,222.24
TXN-117628,2026-01-20 05:48:00,success,debit_card,SMB,US,mobile_ios,None,469.03
TXN-117629,2026-01-20 05:49:00,success,crypto,SMB,US,web,None,454.82
TXN-117630,2026-01-20 05:50:00,success,debit_card,Startup,APAC,web,None,70.52
TXN-117631,2026-01-20 05:51:00,success,credit_card,SMB,US,web,None,245.61
TXN-117632,2026-01-20 05:52:00,success,credit_card,SMB,US,web,None,284.71
TXN-117633,2026-01-20 05:53:00,success,debit_card,Startup,EU,web,None,85.1
TXN-117634,2026-01-20 05:54:00,success,credit_card,Startup,EU,web,None,88.69
TXN-117635,2026-01-20 05:55:00,success,credit_card,Startup,US,mobile_ios,None,75.49
TXN-117636,2026-01-20 05:56:00,success,credit_card,Enterprise,EU,mobile_android,None,1106.43
TXN-117637,2026-01-20 05:57:00,success,credit_card,SMB,US,mobile_android,None,468.04
TXN-117638,2026-01-20 05:58:00,success,credit_card,SMB,APAC,web,None,263.42
TXN-117639,2026-01-20 05:59:00,success,crypto,SMB,EU,mobile_android,None,380.43
TXN-117640,2026-01-20 06:00:00,success,credit_card,Enterprise,APAC,web,None,2013.89
TXN-117641,2026-01-20 06:01:00,success,credit_card,SMB,US,mobile_ios,None,320.99
TXN-117642,2026-01-20 06:02:00,success,credit_card,Startup,APAC,mobile_ios,None,26.4
TXN-117643,2026-01-20 06:03:00,success,credit_card,SMB,EU,web,None,207.9
TXN-117644,2026-01-20 06:04:00,failed,bank_transfer,SMB,APAC,web,Insufficient funds,191.7
TXN-117645,2026-01-20 06:05:00,success,crypto,Enterprise,APAC,mobile_android,None,1046.34
TXN-117646,2026-01-20 06:06:00,success,credit_card,Startup,EU,mobile_ios,None,93.79
TXN-117647,2026-01-20 06:07:00,success,debit_card,SMB,US,web,None,271.14
TXN-117648,2026-01-20 06:08:00,success,credit_card,Enterprise,APAC,web,None,500.19
TXN-117649,2026-01-20 06:09:00,success,bank_transfer,Startup,US,mobile_ios,None,74.35
TXN-117650,2026-01-20 06:10:00,success,credit_card,Startup,US,mobile_android,None,31.93
TXN-117651,2026-01-20 06:11:00,success,credit_card,Startup,APAC,mobile_ios,None,27.9
TXN-117652,2026-01-20 06:12:00,success,debit_card,Startup,US,mobile_ios,None,82.61
TXN-117653,2026-01-20 06:13:00,success,crypto,SMB,US,mobile_android,None,221.83
TXN-117654,2026-01-20 06:14:00,success,credit_card,Startup,EU,mobile_ios,None,85.11
TXN-117655,2026-01-20 06:15:00,success,debit_card,SMB,APAC,mobile_android,None,170.65
TXN-117656,2026-01-20 06:16:00,success,credit_card,SMB,APAC,web,None,237.71
TXN-117657,2026-01-20 06:17:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,1309.58
TXN-117658,2026-01-20 06:18:00,success,credit_card,Enterprise,US,mobile_ios,None,2129.46
TXN-117659,2026-01-20 06:19:00,success,bank_transfer,SMB,EU,web,None,391.36
TXN-117660,2026-01-20 06:20:00,success,credit_card,Enterprise,EU,web,None,1795.54
TXN-117661,2026-01-20 06:21:00,success,credit_card,SMB,US,mobile_android,None,426.99
TXN-117662,2026-01-20 06:22:00,success,bank_transfer,SMB,LATAM,web,None,470.97
TXN-117663,2026-01-20 06:23:00,success,bank_transfer,SMB,US,web,None,222.89
TXN-117664,2026-01-20 06:24:00,success,debit_card,Enterprise,US,mobile_ios,None,1381.04
TXN-117665,2026-01-20 06:25:00,success,credit_card,Enterprise,US,web,None,888.39
TXN-117666,2026-01-20 06:26:00,success,credit_card,SMB,LATAM,web,None,327.55
TXN-117667,2026-01-20 06:27:00,success,credit_card,SMB,US,mobile_android,None,147.71
TXN-117668,2026-01-20 06:28:00,success,credit_card,Enterprise,US,web,None,1354.69
TXN-117669,2026-01-20 06:29:00,success,debit_card,SMB,APAC,web,None,169.06
TXN-117670,2026-01-20 06:30:00,success,credit_card,Startup,US,web,None,89.55
TXN-117671,2026-01-20 06:31:00,success,debit_card,Enterprise,US,mobile_android,None,1193.3
TXN-117672,2026-01-20 06:32:00,success,debit_card,SMB,US,web,None,418.22
TXN-117673,2026-01-20 06:33:00,success,credit_card,SMB,US,web,None,172.68
TXN-117674,2026-01-20 06:34:00,success,debit_card,Startup,US,web,None,82.52
TXN-117675,2026-01-20 06:35:00,success,debit_card,Enterprise,EU,web,None,2336.39
TXN-117676,2026-01-20 06:36:00,success,debit_card,SMB,US,mobile_android,None,265.54
TXN-117677,2026-01-20 06:37:00,success,credit_card,Startup,EU,mobile_android,None,49.37
TXN-117678,2026-01-20 06:38:00,success,debit_card,SMB,LATAM,web,None,146.84
TXN-117679,2026-01-20 06:39:00,success,credit_card,SMB,APAC,mobile_ios,None,225.77
TXN-117680,2026-01-20 06:40:00,success,credit_card,Enterprise,EU,web,None,578.74
TXN-117681,2026-01-20 06:41:00,success,debit_card,Startup,LATAM,web,None,82.24
TXN-117682,2026-01-20 06:42:00,success,debit_card,Startup,LATAM,web,None,58.91
TXN-117683,2026-01-20 06:43:00,success,credit_card,SMB,EU,mobile_ios,None,442.21
TXN-117684,2026-01-20 06:44:00,success,debit_card,Enterprise,US,web,None,749.9
TXN-117685,2026-01-20 06:45:00,success,bank_transfer,Enterprise,LATAM,mobile_ios,None,998.3
TXN-117686,2026-01-20 06:46:00,success,credit_card,SMB,APAC,web,None,387.8
TXN-117687,2026-01-20 06:47:00,success,crypto,SMB,US,web,None,169.22
TXN-117688,2026-01-20 06:48:00,success,debit_card,SMB,LATAM,mobile_android,None,256.02
TXN-117689,2026-01-20 06:49:00,success,debit_card,SMB,US,web,None,421.95
TXN-117690,2026-01-20 06:50:00,success,credit_card,Startup,US,mobile_ios,None,24.71
TXN-117691,2026-01-20 06:51:00,success,credit_card,SMB,US,mobile_ios,None,449.39
TXN-117692,2026-01-20 06:52:00,success,bank_transfer,SMB,US,web,None,361.19
TXN-117693,2026-01-20 06:53:00,success,credit_card,Startup,EU,mobile_android,None,53.08
TXN-117694,2026-01-20 06:54:00,success,credit_card,SMB,EU,mobile_ios,None,113.28
TXN-117695,2026-01-20 06:55:00,success,debit_card,Startup,US,mobile_ios,None,58.41
TXN-117696,2026-01-20 06:56:00,success,credit_card,Enterprise,US,web,None,1471.68
TXN-117697,2026-01-20 06:57:00,success,debit_card,Startup,EU,mobile_ios,None,96.86
TXN-117698,2026-01-20 06:58:00,success,debit_card,Startup,US,mobile_ios,None,28.35
TXN-117699,2026-01-20 06:59:00,success,crypto,SMB,LATAM,mobile_ios,None,237.68
TXN-117700,2026-01-20 07:00:00,success,debit_card,SMB,EU,web,None,438.31
TXN-117701,2026-01-20 07:01:00,success,credit_card,Enterprise,EU,mobile_ios,None,1511.29
TXN-117702,2026-01-20 07:02:00,success,credit_card,SMB,US,mobile_android,None,219.28
TXN-117703,2026-01-20 07:03:00,success,debit_card,SMB,LATAM,web,None,240.75
TXN-117704,2026-01-20 07:04:00,success,credit_card,Enterprise,US,mobile_ios,None,1185.09
TXN-117705,2026-01-20 07:05:00,success,bank_transfer,Startup,US,mobile_ios,None,90.74
TXN-117706,2026-01-20 07:06:00,success,debit_card,Startup,APAC,mobile_ios,None,30.04
TXN-117707,2026-01-20 07:07:00,success,credit_card,Startup,EU,web,None,39.04
TXN-117708,2026-01-20 07:08:00,success,crypto,SMB,US,mobile_ios,None,270.99
TXN-117709,2026-01-20 07:09:00,failed,credit_card,SMB,EU,mobile_android,Insufficient funds,172.02
TXN-117710,2026-01-20 07:10:00,success,credit_card,Startup,EU,mobile_ios,None,37.64
TXN-117711,2026-01-20 07:11:00,success,debit_card,SMB,EU,web,None,388.73
TXN-117712,2026-01-20 07:12:00,success,crypto,SMB,EU,web,None,393.68
TXN-117713,2026-01-20 07:13:00,success,credit_card,SMB,LATAM,web,None,290.38
TXN-117714,2026-01-20 07:14:00,success,credit_card,SMB,LATAM,mobile_ios,None,404.28
TXN-117715,2026-01-20 07:15:00,success,credit_card,Enterprise,LATAM,mobile_ios,None,503.92
TXN-117716,2026-01-20 07:16:00,success,credit_card,Enterprise,EU,web,None,2020.29
TXN-117717,2026-01-20 07:17:00,success,credit_card,SMB,US,web,None,155.81
TXN-117718,2026-01-20 07:18:00,success,credit_card,SMB,EU,web,None,306.46
TXN-117719,2026-01-20 07:19:00,success,debit_card,Startup,EU,mobile_ios,None,65.02
TXN-117720,2026-01-20 07:20:00,success,bank_transfer,SMB,US,web,None,470.28
TXN-117721,2026-01-20 07:21:00,success,credit_card,SMB,EU,web,None,124.27
TXN-117722,2026-01-20 07:22:00,success,credit_card,SMB,EU,web,None,467.36
TXN-117723,2026-01-20 07:23:00,success,crypto,SMB,LATAM,mobile_ios,None,171.19
TXN-117724,2026-01-20 07:24:00,success,debit_card,Enterprise,US,web,None,1715.01
TXN-117725,2026-01-20 07:25:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,1055.15
